Date,Open,High,Low,Close,Volume,Adj Close
2008-08-25,128.800003,129.649994,126.75,127.019997,171936900,107.271825
2008-08-26,127.019997,127.870003,126.58000200000001,127.389999,159117200,107.58430200000001
2008-08-27,127.550003,128.830002,127.300003,128.630005,171032800,108.63152099999999
2008-08-28,129.279999,130.33999599999999,129.110001,130.190002,167537100,109.948981
2008-08-29,129.729996,130.139999,128.509995,128.78999299999998,189195800,108.76663500000001
2008-09-02,130.029999,130.71000700000002,127.519997,127.989998,252364900,108.091017
2008-09-03,127.879997,128.5,126.93,127.879997,251947000,107.99811899999999
2008-09-04,126.970001,127.230003,123.959999,124.029999,340042500,104.746691
2008-09-05,123.290001,124.949997,122.0,124.41999799999999,289503400,105.07605600000001
2008-09-08,128.03999299999998,128.240005,124.41999799999999,126.989998,364075300,107.24649
2008-09-09,127.099998,127.360001,122.800003,123.220001,377326800,104.062626
2008-09-10,123.889999,124.900002,122.550003,123.720001,298916600,104.48489000000001
2008-09-11,122.120003,125.739998,121.599998,125.510002,375369400,105.99659399999999
2008-09-12,124.290001,126.209999,123.83000200000001,126.089996,297851200,106.486415
2008-09-15,121.629997,125.650002,119.889999,120.089996,483607000,101.419252
2008-09-16,117.199997,122.32,117.0,122.099998,581744300,103.116753
2008-09-17,119.639999,121.849998,116.0,116.610001,624095600,98.48030200000001
2008-09-18,118.050003,121.790001,113.800003,120.07,776114700,101.402365
2008-09-19,126.699997,128.0,123.33000200000001,124.120003,501087800,105.42944399999999
2008-09-22,124.449997,124.75,120.360001,121.309998,249966500,103.042583
2008-09-23,120.849998,122.019997,118.279999,118.550003,327470400,100.698201
2008-09-24,119.349998,120.0,117.790001,118.93,311818400,101.020976
2008-09-25,119.400002,121.910004,118.440002,120.790001,328253000,102.60089
2008-09-26,118.83000200000001,121.5,118.510002,120.849998,285917400,102.651852
2008-09-29,119.139999,119.339996,110.970001,111.379997,459562300,94.607887
2008-09-30,113.510002,116.800003,110.529999,115.989998,328154400,98.52369300000001
2008-10-01,115.269997,116.690002,113.949997,116.059998,332783000,98.583152
2008-10-02,114.949997,115.110001,111.059998,111.849998,365337800,95.007114
2008-10-03,112.860001,115.449997,109.68,110.339996,461798000,93.72449399999999
2008-10-06,107.150002,107.620003,100.639999,104.720001,610637500,88.950784
2008-10-07,106.839996,107.33000200000001,99.650002,100.029999,540012100,84.967024
2008-10-08,97.519997,102.18,96.809998,97.510002,725414800,82.8265
2008-10-09,99.660004,100.620003,90.25,90.699997,534485200,77.041976
2008-10-10,86.760002,93.940002,83.58000200000001,88.5,871026300,75.173265
2008-10-13,93.870003,101.349998,89.949997,101.349998,455584000,86.088252
2008-10-14,104.699997,105.529999,97.110001,99.849998,546268300,84.81412900000001
2008-10-15,97.459999,97.800003,89.709999,90.019997,484627500,76.464373
2008-10-16,91.290001,94.769997,86.540001,93.769997,708811200,79.649681
2008-10-17,91.989998,98.589996,91.650002,93.209999,476649000,79.174011
2008-10-20,95.349998,99.099998,94.089996,98.809998,321294200,83.930736
2008-10-21,96.970001,98.639999,95.220001,95.860001,356502000,81.424963
2008-10-22,93.199997,95.860001,87.529999,90.639999,516168000,76.991013
2008-10-23,90.290001,92.449997,85.809998,91.690002,634666400,77.882902
2008-10-24,84.059998,89.91999799999999,84.0,87.040001,545812600,73.93311899999999
2008-10-27,85.970001,89.510002,83.699997,83.949997,397288600,71.308422
2008-10-28,87.339996,94.239998,84.529999,93.760002,639939500,79.641192
2008-10-29,93.769997,97.16999799999999,92.099998,93.08000200000001,531270100,79.06358900000001
2008-10-30,95.779999,96.540001,92.900002,96.300003,414582100,81.79870799999999
2008-10-31,95.08000200000001,98.57,94.480003,96.83000200000001,411394000,82.248897
2008-11-03,96.779999,97.690002,95.949997,97.110001,205419400,82.48673199999999
2008-11-04,99.059998,100.860001,96.709999,100.410004,346793400,85.289806
2008-11-05,99.199997,100.709999,95.0,96.190002,387844100,81.705271
2008-11-06,94.459999,95.440002,90.059998,90.860001,477721900,77.177886
2008-11-07,91.650002,94.0,90.5,93.860001,380391000,79.72613199999999
2008-11-10,95.209999,95.529999,90.91999799999999,92.629997,301773000,78.681348
2008-11-11,90.760002,92.139999,88.650002,89.769997,418498200,76.25202
2008-11-12,88.230003,88.949997,85.120003,85.82,454330600,72.896831
2008-11-13,86.129997,91.730003,82.089996,91.16999799999999,753141900,77.441202
2008-11-14,89.410004,92.059998,86.519997,86.620003,540352300,73.57636600000001
2008-11-17,86.379997,88.559998,85.160004,85.470001,415254900,72.599537
2008-11-18,85.150002,87.220001,82.910004,87.08000200000001,523811800,73.967096
2008-11-19,85.910004,86.870003,80.91999799999999,81.5,558327600,69.227357
2008-11-20,80.129997,82.510002,75.050003,75.449997,814180400,64.088391
2008-11-21,77.459999,80.900002,74.339996,79.519997,718536500,67.545511
2008-11-24,81.91999799999999,86.989998,80.360001,85.029999,523305300,72.225792
2008-11-25,87.300003,87.510002,83.82,85.660004,454112400,72.760928
2008-11-26,84.300003,89.190002,84.239998,88.970001,370134200,75.572491
2008-11-28,88.629997,90.129997,88.480003,90.089996,118308100,76.523832
2008-12-01,87.510002,87.550003,81.860001,82.110001,369927100,69.745501
2008-12-02,83.470001,85.489998,82.040001,85.269997,469508400,72.42965
2008-12-03,83.400002,87.83000200000001,83.139999,87.32,519863500,74.17095400000001
2008-12-04,86.059998,88.050003,83.739998,85.300003,444173800,72.455138
2008-12-05,83.650002,88.41999799999999,82.239998,87.93,471905300,74.689098
2008-12-08,90.339996,92.379997,88.08000200000001,91.0,412859300,77.296803
2008-12-09,90.370003,92.129997,88.980003,89.5,370790000,76.02268000000001
2008-12-10,90.32,91.360001,89.0,90.110001,396187400,76.540824
2008-12-11,89.540001,91.0,87.370003,87.940002,365061000,74.697594
2008-12-12,85.550003,89.07,85.199997,88.989998,415060400,75.589477
2008-12-15,89.019997,89.150002,86.290001,87.75,256694200,74.536203
2008-12-16,91.879997,92.019997,88.18,91.879997,377699500,78.044287
2008-12-17,90.839996,92.43,90.059998,90.989998,281819800,77.28830699999999
2008-12-18,91.400002,91.66999799999999,88.209999,89.290001,374673300,75.84430400000001
2008-12-19,89.099998,90.620003,88.089996,88.190002,301451300,75.51805
2008-12-22,88.58000200000001,88.66999799999999,85.489998,87.059998,243759500,74.550415
2008-12-23,87.529999,87.93,85.800003,86.160004,221625200,73.77974
2008-12-24,86.449997,86.870003,86.0,86.660004,62061600,74.20789599999999
2008-12-26,87.239998,87.300003,86.5,87.160004,74767700,74.636051
2008-12-29,87.239998,87.33000200000001,85.599998,86.910004,127795900,74.421973
2008-12-30,87.510002,89.050003,86.879997,88.970001,168256300,76.18597199999999
2008-12-31,89.08000200000001,90.970001,88.870003,90.239998,193987200,77.273483
2009-01-02,90.440002,93.440002,89.849998,92.959999,227566300,79.60265
2009-01-05,92.629997,93.660004,91.889999,92.849998,240349700,79.508455
2009-01-06,93.639999,94.449997,92.68,93.470001,328260900,80.03936999999999
2009-01-07,92.0,92.260002,90.199997,90.66999799999999,280899200,77.641697
2009-01-08,90.160004,91.089996,89.66999799999999,91.040001,263834400,77.958535
2009-01-09,91.160004,91.32,85.360001,89.089996,330953600,76.288725
2009-01-12,88.839996,88.910004,86.410004,86.949997,277858500,74.45622
2009-01-13,86.730003,87.879997,86.199997,87.110001,356432300,74.593233
2009-01-14,85.540001,85.75,83.160004,84.370003,435491600,72.246943
2009-01-15,84.120003,85.25,81.720001,84.400002,532647300,72.272632
2009-01-16,85.860001,85.989998,83.050003,85.059998,399237200,72.837793
2009-01-20,84.230003,85.059998,80.050003,80.57,419855200,68.99296
2009-01-21,81.940002,84.239998,80.470001,84.050003,364360700,71.972924
2009-01-22,82.41999799999999,84.040001,81.16999799999999,82.75,427940300,70.859717
2009-01-23,80.900002,83.989998,80.57,83.110001,386800600,71.16799
2009-01-26,83.589996,85.360001,82.809998,83.68,317978800,71.656087
2009-01-27,84.129997,85.150002,83.300003,84.529999,273789700,72.38395
2009-01-28,86.400002,87.949997,86.07,87.389999,330007000,74.832999
2009-01-29,86.110001,87.489998,84.470001,84.550003,294392500,72.40107900000001
2009-01-30,84.980003,85.400002,82.209999,82.83000200000001,383383600,70.928224
2009-02-02,81.57,83.18,81.309998,82.58000200000001,288233300,70.714146
2009-02-03,83.099998,84.360001,82.220001,83.739998,278385800,71.707463
2009-02-04,84.300003,85.370003,83.040001,83.33000200000001,322989300,71.356379
2009-02-05,82.699997,85.290001,77.730003,84.57,417679400,72.418203
2009-02-06,84.860001,87.339996,84.68,86.980003,366101700,74.481915
2009-02-09,86.959999,87.739998,86.32,87.099998,240075200,74.58466800000001
2009-02-10,86.269997,87.029999,82.449997,83.110001,536212800,71.16799
2009-02-11,83.449997,84.050003,82.400002,83.599998,324442500,71.58758
2009-02-12,82.16999799999999,83.82,81.050003,83.660004,469302200,71.638963
2009-02-13,83.550003,84.239998,82.739998,82.760002,293998400,70.868282
2009-02-17,80.160004,82.959999,79.16999799999999,79.220001,478910100,67.83694100000001
2009-02-18,79.790001,79.940002,78.279999,79.029999,362964800,67.67424
2009-02-19,79.839996,80.150002,78.019997,78.18,316867500,66.946377
2009-02-20,76.730003,78.339996,75.769997,77.41999799999999,477176600,66.295579
2009-02-23,78.269997,78.269997,74.589996,74.650002,379641400,63.923601
2009-02-24,75.290001,77.949997,74.699997,77.480003,426260900,66.346962
2009-02-25,77.139999,78.41999799999999,75.629997,76.870003,461985800,65.824612
2009-02-26,77.82,79.66999799999999,75.529999,75.620003,363353900,64.754224
2009-02-27,74.010002,75.690002,73.809998,73.93,470510900,63.30705699999999
2009-03-02,72.519997,73.91999799999999,70.370003,70.599998,426452600,60.45554
2009-03-03,71.610001,71.699997,69.639999,70.07,443761000,60.001695999999995
2009-03-04,71.230003,72.870003,70.07,71.730003,462753100,61.423175
2009-03-05,70.099998,71.730003,68.16999799999999,68.800003,485549400,58.914184999999996
2009-03-06,69.400002,70.449997,67.099998,68.91999799999999,490470000,59.016938
2009-03-09,67.949997,70.0,67.730003,68.110001,379905300,58.323328000000004
2009-03-10,69.510002,72.370003,69.370003,72.16999799999999,406227900,61.799948
2009-03-11,73.0,73.75,71.83000200000001,72.639999,356648300,62.202415
2009-03-12,72.620003,75.75,71.970001,75.5,409702700,64.651464
2009-03-13,76.010002,76.980003,74.730003,76.089996,337474700,65.156684
2009-03-16,76.959999,77.970001,75.809998,75.860001,360644900,64.959737
2009-03-17,76.07,78.360001,75.449997,78.18,356814300,66.946377
2009-03-18,77.809998,80.900002,77.07,79.93,473273200,68.444921
2009-03-19,80.93,81.0,78.690002,78.940002,428520400,67.597175
2009-03-20,78.760002,78.910004,76.529999,76.709999,371078200,66.15775699999999
2009-03-23,78.739998,82.290001,78.309998,82.220001,419933300,70.909802
2009-03-24,81.239998,82.360001,80.510002,80.599998,330271000,69.512647
2009-03-25,81.230003,82.699997,79.059998,81.449997,441775100,70.24571999999999
2009-03-26,82.25,83.300003,81.32,83.110001,422025200,71.677373
2009-03-27,82.050003,82.529999,81.309998,81.610001,322332300,70.383714
2009-03-30,79.800003,79.870003,77.959999,78.790001,324108500,67.951634
2009-03-31,79.559998,81.08000200000001,79.050003,79.519997,364238300,68.581211
2009-04-01,78.529999,81.41999799999999,78.33000200000001,81.059998,377018300,69.909369
2009-04-02,83.08000200000001,84.610001,81.129997,83.43,476230700,71.953354
2009-04-03,83.489998,84.279999,82.66999799999999,84.260002,284646300,72.66918000000001
2009-04-06,83.339996,84.279999,82.290001,83.599998,264866600,72.099967
2009-04-07,82.25,82.650002,81.510002,81.650002,258947800,70.418212
2009-04-08,82.059998,82.940002,81.540001,82.529999,230402800,71.177157
2009-04-09,84.66999799999999,85.82,84.33000200000001,85.809998,269653500,74.00595799999999
2009-04-13,84.91999799999999,86.540001,84.58000200000001,85.83000200000001,224847500,74.023211
2009-04-14,85.029999,85.760002,84.08000200000001,84.349998,276598800,72.746797
2009-04-15,83.839996,85.41999799999999,83.610001,85.25,250726100,73.522994
2009-04-16,85.93,87.150002,84.769997,86.5,335202900,74.60104399999999
2009-04-17,86.83000200000001,87.650002,86.139999,87.08000200000001,262649000,75.10126
2009-04-20,85.540001,87.050003,83.339996,83.43,293690100,71.953354
2009-04-21,82.82,85.129997,82.75,85.059998,114090900,73.359128
2009-04-22,84.290001,86.339996,84.07,84.540001,340395200,72.910662
2009-04-23,84.709999,85.41999799999999,83.629997,85.370003,324903700,73.626489
2009-04-24,86.029999,87.309998,85.690002,86.660004,287703000,74.739037
2009-04-27,85.68,87.010002,85.540001,85.839996,289581600,74.03183
2009-04-28,84.970001,86.589996,84.760002,85.57,247926300,73.798974
2009-04-29,86.519997,88.360001,86.300003,87.389999,311505700,75.368615
2009-04-30,88.550003,89.019997,86.91999799999999,87.41999799999999,301419800,75.394487
2009-05-01,87.440002,88.209999,86.720001,87.889999,236110300,75.79983399999999
2009-05-04,88.550003,90.940002,88.379997,90.879997,287120000,78.378528
2009-05-05,90.57,90.93,89.839996,90.57,243036300,78.111173
2009-05-06,91.68,92.199997,90.610001,92.139999,291941000,79.465204
2009-05-07,93.010002,93.150002,90.279999,90.860001,317728000,78.36128199999999
2009-05-08,92.029999,93.220001,91.440002,92.980003,299081700,80.189657
2009-05-11,91.699997,92.110001,91.040001,91.239998,247923600,78.68900699999999
2009-05-12,91.629997,91.83000200000001,89.849998,90.970001,282431300,78.456151
2009-05-13,89.739998,90.010002,88.5,88.68,269619100,76.481163
2009-05-14,88.720001,90.120003,88.5,89.440002,260098700,77.136619
2009-05-15,89.370003,90.0,88.150002,88.709999,271502700,76.507035
2009-05-18,89.550003,91.339996,88.57,91.230003,241447400,78.680387
2009-05-19,91.18,91.970001,90.809998,91.120003,206102200,78.58551800000001
2009-05-20,91.949997,92.800003,90.410004,90.510002,285722200,78.05942900000001
2009-05-21,89.459999,89.800003,88.260002,89.209999,258988400,76.938255
2009-05-22,89.459999,90.0,88.68,89.019997,166811900,76.774389
2009-05-26,88.360001,91.559998,88.32,91.300003,236318500,78.74075699999999
2009-05-27,91.440002,91.75,89.529999,89.66999799999999,246015800,77.334976
2009-05-28,90.459999,91.339996,89.099998,90.91999799999999,289095000,78.413026
2009-05-29,91.41999799999999,93.699997,90.68,92.529999,258641500,79.80155500000001
2009-06-01,93.66999799999999,95.16999799999999,93.43,94.769997,276246800,81.733418
2009-06-02,94.400002,95.370003,94.230003,94.849998,230874500,81.802415
2009-06-03,94.040001,94.129997,92.760002,93.650002,235310500,80.76749000000001
2009-06-04,94.0,94.66999799999999,93.300003,94.529999,210102300,81.526434
2009-06-05,95.489998,95.66999799999999,93.800003,94.550003,284257900,81.543687
2009-06-08,93.839996,95.099998,93.040001,94.160004,238565100,81.207336
2009-06-09,94.690002,95.139999,94.019997,94.639999,225125500,81.621303
2009-06-10,95.480003,95.489998,93.190002,94.400002,296100400,81.41431899999999
2009-06-11,94.58000200000001,96.110001,94.559998,94.82,275414200,81.776543
2009-06-12,94.400002,95.139999,94.0,95.08000200000001,184361800,82.00077900000001
2009-06-15,93.959999,94.019997,92.400002,92.900002,224190500,80.12066
2009-06-16,93.230003,93.290001,91.58000200000001,91.639999,227319000,79.033984
2009-06-17,91.599998,92.33000200000001,90.83000200000001,91.550003,223445200,78.956367
2009-06-18,91.690002,92.66999799999999,91.25,92.220001,211725100,79.5342
2009-06-19,92.58000200000001,92.699997,91.519997,92.040001,215655600,79.82735500000001
2009-06-22,91.139999,91.190002,89.25,89.279999,251913600,77.433573
2009-06-23,89.470001,89.879997,88.849998,89.349998,188309800,77.49428499999999
2009-06-24,90.160004,91.08000200000001,89.599998,90.120003,211577700,78.162118
2009-06-25,89.66999799999999,92.16999799999999,89.57,92.08000200000001,279411000,79.862048
2009-06-26,91.769997,92.239998,91.269997,91.839996,167579000,79.653888
2009-06-29,92.110001,92.82,91.599998,92.699997,168481300,80.399777
2009-06-30,92.720001,93.059998,91.269997,91.949997,228888200,79.74929300000001
2009-07-01,92.339996,93.230003,92.209999,92.33000200000001,173041100,80.078876
2009-07-02,91.129997,92.360001,89.760002,89.809998,212309900,77.893247
2009-07-06,88.940002,89.93,88.660004,89.800003,174499600,77.884579
2009-07-07,89.709999,89.82,88.0,88.059998,197088900,76.375452
2009-07-08,88.589996,88.800003,87.0,88.0,248050500,76.323415
2009-07-09,88.610001,88.900002,87.910004,88.16999799999999,163777600,76.470857
2009-07-10,87.699997,88.489998,87.349998,87.959999,173520300,76.28872199999999
2009-07-13,88.309998,90.16999799999999,87.589996,90.099998,217413500,78.144768
2009-07-14,90.379997,90.690002,89.730003,90.610001,181487400,78.587099
2009-07-15,91.809998,93.510002,90.68,93.260002,220877900,80.885476
2009-07-16,93.0,94.510002,92.82,93.110001,231174500,80.75537800000001
2009-07-17,94.059998,94.32,93.540001,94.129997,138561700,81.640033
2009-07-20,94.68,95.290001,94.190002,95.129997,164179400,82.50734399999999
2009-07-21,95.870003,95.900002,94.41999799999999,95.57,217718300,82.888963
2009-07-22,94.959999,96.129997,94.889999,95.550003,196068100,82.87162
2009-07-23,95.610001,98.08000200000001,95.529999,97.660004,258795500,84.70164799999999
2009-07-24,97.199997,98.139999,96.690002,98.059998,154003100,85.048567
2009-07-27,97.879997,98.400002,97.339996,98.349998,159259400,85.300088
2009-07-28,97.660004,98.370003,97.059998,97.889999,186685200,84.901126
2009-07-29,97.440002,98.089996,96.980003,97.650002,194399300,84.692973
2009-07-30,98.83000200000001,99.83000200000001,98.599998,98.66999799999999,225575400,85.577628
2009-07-31,98.650002,99.470001,98.379997,98.809998,207358000,85.699051
2009-08-03,99.849998,100.529999,99.309998,100.440002,175776900,87.112773
2009-08-04,99.989998,100.839996,99.779999,100.699997,176714600,87.338269
2009-08-05,100.769997,100.860001,99.58000200000001,100.410004,184726400,87.08675500000001
2009-08-06,100.870003,101.019997,99.41999799999999,99.889999,193203800,86.635749
2009-08-07,100.940002,102.029999,100.389999,101.199997,220640900,87.771925
2009-08-10,100.739998,101.220001,100.269997,100.989998,130898700,87.58979000000001
2009-08-11,100.540001,100.610001,99.459999,99.730003,157301000,86.496983
2009-08-12,99.559998,101.559998,99.510002,100.800003,219052400,87.42500600000001
2009-08-13,101.260002,101.610001,100.260002,101.57,176449500,88.092833
2009-08-14,101.519997,101.599998,99.699997,100.790001,199616100,87.416331
2009-08-17,98.849998,98.949997,98.110001,98.309998,237667500,85.265395
2009-08-18,98.529999,99.440002,98.349998,99.089996,173461500,85.941897
2009-08-19,98.309998,100.300003,98.209999,99.959999,192812800,86.69646
2009-08-20,100.089996,101.220001,99.870003,100.989998,174131300,87.58979000000001
2009-08-21,101.82,103.129997,101.620003,102.970001,224605000,89.30707
2009-08-24,103.389999,103.949997,102.589996,102.959999,191279000,89.298395
2009-08-25,103.370003,104.260002,102.940002,103.160004,215310600,89.471861
2009-08-26,102.839996,103.639999,102.489998,103.16999799999999,194620700,89.48053
2009-08-27,103.110001,103.720001,101.940002,103.400002,196230100,89.680014
2009-08-28,104.230003,104.349998,102.66999799999999,103.379997,147024400,89.662664
2009-08-31,102.370003,102.58000200000001,101.790001,102.459999,176051600,88.864739
2009-09-01,101.949997,103.239998,99.989998,100.199997,321276800,86.904613
2009-09-02,99.779999,100.440002,99.57,99.82,171805000,86.575037
2009-09-03,100.400002,100.769997,99.589996,100.650002,143572300,87.29490799999999
2009-09-04,100.849998,102.089996,100.550003,102.059998,142687900,88.517813
2009-09-08,103.0,103.050003,102.389999,102.940002,132909100,89.281052
2009-09-09,103.120003,104.08000200000001,102.800003,103.730003,154612500,89.966229
2009-09-10,103.800003,104.860001,103.220001,104.790001,162902400,90.885577
2009-09-11,104.989998,105.300003,104.279999,104.769997,152360100,90.868227
2009-09-14,103.879997,105.459999,103.150002,105.279999,149593800,91.310558
2009-09-15,105.449997,106.110001,104.760002,105.720001,196795900,91.692177
2009-09-16,106.099998,107.339996,105.730003,107.32,206406300,93.079874
2009-09-17,107.16999799999999,108.059998,106.57,107.160004,229170900,92.941108
2009-09-18,107.150002,107.160004,106.360001,106.720001,153799100,93.00036300000001
2009-09-21,105.889999,107.0,105.660004,106.449997,151892000,92.76507
2009-09-22,107.08000200000001,107.370003,106.599998,107.07,143126700,93.305367
2009-09-23,107.32,108.029999,105.989998,106.18,225947400,92.52978399999999
2009-09-24,106.410004,106.639999,104.550003,105.010002,228636800,91.51019699999999
2009-09-25,104.779999,105.360001,104.089996,104.449997,204059000,91.022185
2009-09-28,104.849998,106.550003,104.83000200000001,106.32,118285800,92.651785
2009-09-29,106.510002,107.019997,105.779999,106.0,133733900,92.372924
2009-09-30,106.360001,106.459999,104.620003,105.589996,254383000,92.015629
2009-10-01,103.0,105.730003,102.949997,102.970001,281840600,89.732453
2009-10-02,102.019997,103.099998,101.989998,102.489998,224748800,89.31415799999999
2009-10-05,102.900002,104.32,102.599998,104.019997,149875000,90.647464
2009-10-06,104.769997,106.110001,104.709999,105.510002,202491100,91.94591899999999
2009-10-07,105.269997,105.910004,105.07,105.800003,159200300,92.198638
2009-10-08,106.550003,107.16999799999999,105.849998,106.610001,183305800,92.904504
2009-10-09,106.639999,107.260002,106.360001,107.260002,135008300,93.470943
2009-10-12,107.760002,108.089996,107.279999,107.68,118031000,93.83694799999999
2009-10-13,107.389999,107.709999,106.760002,107.459999,157692700,93.645229
2009-10-14,108.720001,109.41999799999999,107.41999799999999,109.309998,191421600,95.257397
2009-10-15,108.779999,109.709999,108.730003,109.709999,173873600,95.605975
2009-10-16,108.800003,109.269997,108.230003,108.889999,192069400,94.89139200000001
2009-10-19,109.07,110.129997,108.730003,109.790001,159530400,95.675692
2009-10-20,109.949997,109.989998,108.68,109.209999,180921100,95.170254
2009-10-21,109.040001,110.309998,108.150002,108.230003,225379300,94.316244
2009-10-22,108.190002,109.68,107.5,109.33000200000001,238444000,95.274829
2009-10-23,109.690002,109.760002,107.629997,108.08000200000001,240033200,94.185526
2009-10-26,108.199997,109.309998,106.610001,106.910004,242028200,93.16594
2009-10-27,107.029999,107.389999,106.160004,106.41999799999999,253266300,92.738928
2009-10-28,106.150002,106.480003,104.349998,104.410004,248821400,90.98733299999999
2009-10-29,105.190002,106.860001,104.940002,106.650002,198110600,92.939363
2009-10-30,106.300003,106.620003,103.440002,103.559998,325608100,90.246601
2009-11-02,104.129997,105.410004,103.08000200000001,104.32,254222900,90.9089
2009-11-03,103.739998,104.800003,103.540001,104.650002,228362600,91.196477
2009-11-04,105.510002,106.33000200000001,104.650002,104.91999799999999,247996700,91.431764
2009-11-05,105.660004,106.879997,105.440002,106.849998,180015300,93.113649
2009-11-06,106.260002,107.400002,106.050003,107.129997,170954100,93.357651
2009-11-09,107.949997,109.629997,107.870003,109.57,159495700,95.483974
2009-11-10,109.309998,109.93,108.970001,109.589996,171899800,95.5014
2009-11-11,110.309998,110.82,109.620003,110.150002,169466200,95.989412
2009-11-12,110.0,110.57,108.75,109.029999,157144500,95.01339399999999
2009-11-13,109.309998,110.089996,108.75,109.620003,150963000,95.527548
2009-11-16,110.379997,111.690002,110.32,111.209999,210922200,96.913139
2009-11-17,110.91999799999999,111.389999,110.5,111.339996,147134100,97.026424
2009-11-18,111.260002,111.43,110.57,111.269997,156486800,96.965424
2009-11-19,110.510002,111.309998,109.129997,109.82,208734600,95.70183399999999
2009-11-20,109.25,109.760002,109.010002,109.43,134196000,95.361972
2009-11-23,110.720001,111.739998,110.599998,110.82,148010200,96.573277
2009-11-24,111.0,111.199997,110.010002,110.989998,138420100,96.72142099999999
2009-11-25,111.16999799999999,111.5,110.82,111.379997,109564800,97.06128299999999
2009-11-27,108.400002,110.32,108.290001,109.57,126001800,95.483974
2009-11-30,109.480003,110.199997,108.120003,109.940002,160874800,95.80641
2009-12-01,110.91999799999999,111.660004,110.730003,111.300003,159613700,96.99157199999999
2009-12-02,111.279999,112.010002,110.91999799999999,111.25,132315100,96.947998
2009-12-03,111.550003,112.18,110.290001,110.379997,167324900,96.18984
2009-12-04,111.839996,112.379997,110.040001,111.010002,274907800,96.738853
2009-12-07,110.910004,111.529999,110.489998,110.839996,127973800,96.590703
2009-12-08,110.040001,110.769997,109.269997,109.610001,169863700,95.51883199999999
2009-12-09,109.58000200000001,110.18,109.019997,110.019997,155063400,95.87612
2009-12-10,110.699997,111.120003,110.449997,110.639999,138014600,96.41641700000001
2009-12-11,111.110001,111.360001,110.610001,111.110001,124854000,96.82599599999999
2009-12-14,111.870003,112.0,111.129997,111.870003,107141500,97.488295
2009-12-15,111.459999,111.91999799999999,111.0,111.349998,120408800,97.03514100000001
2009-12-16,111.800003,112.129997,111.269997,111.519997,155358200,97.183284
2009-12-17,110.720001,110.93,110.08000200000001,110.18,183390100,96.01555400000001
2009-12-18,110.199997,110.300003,109.279999,110.209999,174591200,96.558758
2009-12-21,110.760002,111.699997,110.760002,111.33000200000001,118039600,97.540031
2009-12-22,111.57,111.970001,111.43,111.730003,91707500,97.890486
2009-12-23,112.0,112.110001,111.5,111.949997,111783100,98.08323
2009-12-24,112.190002,112.599998,112.0,112.480003,39677500,98.547586
2009-12-28,112.900002,112.989998,112.32,112.720001,87508500,98.757857
2009-12-29,113.010002,113.029999,112.550003,112.559998,80572500,98.617672
2009-12-30,112.230003,112.650002,112.16999799999999,112.519997,73138400,98.582626
2009-12-31,112.769997,112.800003,111.389999,111.440002,90637900,97.63640600000001
2010-01-04,112.370003,113.389999,111.510002,113.33000200000001,118944600,99.292299
2010-01-05,113.260002,113.68,112.849998,113.629997,111579900,99.55513499999999
2010-01-06,113.519997,113.989998,113.43,113.709999,116074400,99.625228
2010-01-07,113.5,114.33000200000001,113.18,114.190002,131091100,100.045775
2010-01-08,113.889999,114.620003,113.660004,114.57,126402800,100.378704
2010-01-11,115.08000200000001,115.129997,114.239998,114.730003,106375700,100.518888
2010-01-12,113.970001,114.209999,113.220001,113.660004,163333500,99.581425
2010-01-13,113.949997,114.940002,113.370003,114.620003,161822000,100.422513
2010-01-14,114.489998,115.139999,114.41999799999999,114.93,115718800,100.694113
2010-01-15,114.730003,114.839996,113.199997,113.639999,212283100,99.56389899999999
2010-01-19,113.620003,115.129997,113.589996,115.059998,139172700,100.808008
2010-01-20,114.279999,114.449997,112.980003,113.889999,216490200,99.78293199999999
2010-01-21,113.91999799999999,114.269997,111.559998,111.699997,344859600,97.86419599999999
2010-01-22,111.199997,111.739998,109.089996,109.209999,345942400,95.682624
2010-01-25,110.209999,110.410004,109.410004,109.769997,186937500,96.17325699999999
2010-01-26,109.339996,110.470001,109.040001,109.309998,211168800,95.770236
2010-01-27,109.16999799999999,110.08000200000001,108.33000200000001,109.83000200000001,271863600,96.225829
2010-01-28,110.190002,110.25,107.910004,108.57,316104000,95.121898
2010-01-29,109.040001,109.800003,107.220001,107.389999,310677600,94.088059
2010-02-01,108.150002,109.07,107.5,109.059998,187865000,95.551202
2010-02-02,109.260002,110.589996,108.879997,110.379997,216327900,96.707699
2010-02-03,109.879997,110.480003,109.510002,109.83000200000001,172730700,96.225829
2010-02-04,108.980003,109.029999,106.41999799999999,106.440002,356715700,93.255735
2010-02-05,106.559998,106.879997,104.58000200000001,106.660004,493585800,93.44848499999999
2010-02-08,106.739998,107.33000200000001,105.809998,105.889999,224166900,92.77385799999999
2010-02-09,107.129997,108.150002,106.269997,107.220001,337820500,93.93911800000001
2010-02-10,107.050003,107.599998,106.110001,107.010002,240511500,93.755131
2010-02-11,106.870003,108.25,106.25,108.129997,223591600,94.736397
2010-02-12,106.989998,108.099998,106.510002,108.040001,304622100,94.65754799999999
2010-02-16,108.860001,109.849998,107.82,109.739998,159317500,96.146974
2010-02-17,110.269997,110.410004,109.739998,110.260002,168845100,96.60256700000001
2010-02-18,110.08000200000001,111.139999,110.040001,110.910004,193708600,97.17205600000001
2010-02-19,110.620003,111.57,110.360001,111.139999,222684900,97.373563
